0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1229,2015,300,205,653,436,391,794,147,418,426,237,1342,1358,116,241,170,81,384,467,101,234,48,17.0,17.0,14.0,5.0
1229,2016,222,230,613,389,460,757,109,389,339,235,1232,1232,107,202,161,96,387,372,72,184,39,11.0,11.0,7.0,3.0
1229,2017,206,275,559,391,471,850,155,369,333,225,1222,1221,114,220,156,95,440,354,79,140,70,12.0,13.0,9.0,7.0
1229,2018,219,287,660,429,567,823,129,323,308,188,1247,1246,101,209,173,86,448,431,90,168,77,9.0,7.0,8.0,4.0
1229,2019,244,231,564,403,475,805,102,397,295,240,1134,1129,89,158,146,61,400,379,94,165,55,14.0,6.0,6.0,
1230,2014,195,104,291,196,176,370,54,139,161,81,346,346,56,100,95,47,212,250,65,148,16,3.0,1.0,,1.0
1230,2015,308,164,478,279,305,587,101,224,217,145,571,570,89,189,141,79,304,467,100,221,27,3.0,2.0,3.0,9.0
1230,2016,240,208,464,311,326,610,59,246,195,130,623,627,108,155,103,53,352,383,77,221,11,6.0,8.0,4.0,4.0
1230,2017,280,199,512,343,328,607,108,226,197,121,673,671,81,134,161,77,306,426,77,222,18,3.0,3.0,3.0,3.0
1230,2018,256,145,452,398,274,567,108,207,220,102,594,584,80,126,118,61,252,396,73,261,33,3.0,1.0,4.0,2.0
1230,2019,288,162,534,441,299,523,45,196,178,138,600,601,27,167,91,52,311,375,85,225,19,6.0,2.0,3.0,3.0
1231,2010,265,154,617,477,294,677,106,379,381,220,1099,1101,129,206,180,94,364,473,107,262,36,9.0,4.0,5.0,7.0
1231,2011,278,178,640,387,339,655,74,312,319,226,1251,1255,125,186,142,65,367,434,95,206,47,13.0,5.0,8.0,3.0
1231,2012,340,229,631,463,302,857,115,380,383,242,1329,1334,160,233,185,99,487,655,101,278,112,26.0,8.0,11.0,6.0
1231,2013,348,257,598,469,380,939,130,314,439,193,1311,1312,153,255,207,134,515,672,74,303,129,24.0,11.0,13.0,2.0
1231,2014,320,165,543,455,311,787,131,263,379,147,1157,1161,110,176,186,101,346,546,80,296,85,24.0,12.0,8.0,2.0
1231,2015,391,319,603,392,467,816,108,227,406,123,1204,1215,141,170,163,90,473,468,100,354,75,15.0,9.0,9.0,
1231,2016,407,345,645,474,485,874,137,225,414,141,1306,1307,145,239,164,88,560,504,62,286,109,19.0,8.0,8.0,3.0
1231,2017,414,295,680,517,481,913,157,244,413,132,1235,1235,123,209,170,83,488,498,83,301,101,17.0,5.0,14.0,3.0
1231,2018,403,194,562,386,408,754,134,239,344,128,958,958,127,199,190,95,435,423,61,291,68,13.0,5.0,18.0,2.0
1231,2019,432,193,546,404,422,845,142,264,309,147,1023,1024,4,209,215,107,426,420,73,291,64,2.0,,10.0,2.0
1232,2010,225,214,572,395,399,746,117,360,276,200,1075,1078,112,166,127,61,322,449,102,176,36,6.0,4.0,3.0,1.0
1232,2011,231,216,648,450,393,779,136,402,338,217,1295,1298,120,192,170,81,396,461,113,159,38,13.0,2.0,12.0,4.0
1232,2012,237,197,536,394,375,769,101,406,279,224,1336,1335,124,182,160,76,382,457,113,176,32,9.0,6.0,8.0,2.0
1232,2013,247,179,567,416,381,798,103,416,278,238,1451,1456,134,176,181,101,372,492,120,143,31,14.0,3.0,4.0,2.0
1232,2014,278,205,612,366,392,776,111,332,284,201,1312,1313,124,185,180,96,400,532,85,198,44,23.0,10.0,11.0,2.0
1232,2015,257,220,547,421,396,697,97,270,262,146,1031,1034,110,171,174,94,373,458,98,221,16,13.0,4.0,,4.0
1232,2016,257,201,669,409,472,835,81,350,331,183,1195,1201,105,178,194,106,326,512,73,243,29,21.0,11.0,5.0,1.0
1232,2017,304,239,641,384,464,815,125,328,259,151,1220,1219,113,194,158,66,397,373,91,250,28,9.0,3.0,4.0,3.0
1232,2018,223,254,578,420,455,750,97,319,298,167,1134,1134,118,217,148,68,338,414,93,202,60,9.0,4.0,4.0,4.0
1232,2019,296,164,555,376,297,697,64,358,234,206,1015,1015,43,193,154,74,309,423,68,242,31,4.0,1.0,12.0,1.0
1233,2010,318,221,595,408,379,692,86,237,316,109,1175,1180,101,241,167,88,411,412,101,314,27,9.0,5.0,1.0,3.0
1233,2011,478,291,648,459,485,879,117,253,429,137,918,918,129,272,237,116,625,519,118,382,105,10.0,4.0,3.0,5.0
1233,2012,500,254,557,414,402,795,71,262,353,192,789,791,139,241,153,89,638,440,88,337,63,12.0,5.0,6.0,8.0
1233,2013,430,283,580,421,488,833,101,307,395,194,871,881,119,222,135,88,523,538,122,338,29,20.0,13.0,4.0,3.0
1233,2014,448,338,583,349,515,806,122,168,288,119,697,701,119,219,184,101,576,528,100,302,35,7.0,8.0,4.0,10.0
1233,2015,471,344,605,427,525,912,135,187,348,81,736,742,109,226,201,115,573,538,110,380,41,13.0,2.0,6.0,7.0
1233,2016,389,327,641,422,557,870,135,200,348,135,1023,1031,103,248,165,88,551,463,81,318,51,17.0,12.0,5.0,8.0
1233,2017,392,323,624,391,492,853,98,259,312,178,1076,1073,104,224,136,92,517,471,75,332,20,11.0,17.0,7.0,10.0
1233,2018,390,324,586,395,522,854,103,261,291,169,924,923,121,229,144,86,542,462,104,309,62,12.0,13.0,14.0,3.0
1233,2019,401,282,555,397,522,819,89,174,282,122,626,626,74,217,177,86,421,507,91,304,25,5.0,1.0,6.0,4.0
1234,2010,222,235,494,427,501,691,62,269,309,150,887,887,136,132,133,61,382,339,114,141,32,16.0,13.0,3.0,2.0
1234,2011,281,140,487,437,306,694,87,440,359,249,707,720,125,202,166,87,411,397,77,171,50,24.0,11.0,12.0,8.0
1234,2012,302,201,584,433,338,805,119,542,398,280,873,873,149,262,189,81,521,550,91,174,90,29.0,16.0,11.0,8.0
1234,2013,262,204,647,476,464,985,183,538,499,295,1117,1118,146,263,215,116,573,655,87,227,126,16.0,13.0,11.0,5.0
1234,2014,337,191,600,371,355,885,163,456,445,276,1035,1036,141,233,221,116,532,660,69,223,97,18.0,22.0,9.0,7.0
1234,2015,229,192,535,377,384,852,158,502,422,282,995,998,153,218,163,88,482,538,66,167,100,18.0,14.0,17.0,4.0
1234,2016,312,269,538,339,450,865,155,464,392,264,869,869,132,223,164,82,523,480,62,187,48,13.0,10.0,10.0,2.0
1234,2017,356,300,610,472,491,897,129,450,407,213,971,964,124,252,199,102,602,510,68,190,79,16.0,15.0,12.0,6.0
1234,2018,330,252,548,441,420,867,134,402,391,250,912,911,129,172,185,93,602,486,67,193,102,12.0,8.0,6.0,4.0
1234,2019,355,267,528,401,472,838,108,294,341,160,916,915,15,204,208,108,519,593,60,256,77,3.0,1.0,9.0,4.0
1235,2010,194,209,504,443,352,839,156,586,388,328,867,873,142,170,205,111,455,454,101,97,90,9.0,3.0,5.0,2.0
1235,2011,317,275,522,401,472,819,118,513,352,230,645,647,124,216,132,74,480,380,106,130,42,6.0,,8.0,4.0
1235,2012,273,293,547,419,493,876,96,392,371,201,729,731,139,196,195,115,484,503,100,149,74,6.0,,7.0,4.0
1235,2013,327,346,592,460,578,919,97,429,422,211,837,836,137,223,162,101,560,509,100,125,65,13.0,7.0,10.0,4.0
1235,2014,447,301,622,380,539,1012,106,399,375,254,759,761,140,214,217,127,663,564,95,232,50,10.0,4.0,3.0,7.0
1235,2015,351,263,527,375,463,898,133,400,323,226,810,811,133,218,194,110,546,502,75,156,90,10.0,5.0,9.0,8.0
1235,2016,382,293,543,398,465,940,142,412,304,284,608,606,130,218,149,82,577,395,87,180,125,3.0,3.0,11.0,3.0
1235,2017,340,332,536,343,504,875,120,461,311,263,722,717,121,267,146,94,540,405,97,150,58,12.0,3.0,7.0,6.0
1235,2018,248,234,508,369,419,799,129,492,338,279,587,588,126,149,141,73,423,390,93,137,49,7.0,3.0,2.0,4.0
1235,2019,375,288,502,378,501,876,158,390,320,213,619,616,119,238,162,94,518,443,81,143,66,9.0,3.0,6.0,3.0
1236,2010,271,207,557,368,339,707,131,302,313,163,784,787,102,160,143,68,339,373,96,330,31,9.0,11.0,5.0,6.0
1236,2011,300,228,626,355,366,644,80,256,265,177,686,692,118,138,119,75,415,439,84,241,11,13.0,9.0,1.0,7.0
1236,2012,356,162,576,424,317,683,68,304,295,168,840,845,122,177,162,92,393,407,104,246,24,13.0,7.0,6.0,5.0
1236,2013,293,209,556,417,381,702,80,306,330,166,873,871,38,225,199,130,386,403,202,244,30,20.0,11.0,2.0,5.0
1236,2014,397,252,564,416,404,763,73,272,339,165,885,886,43,216,215,129,452,494,167,240,21,26.0,3.0,4.0,2.0
1236,2015,297,198,459,342,347,680,79,208,217,119,796,795,39,146,159,84,393,404,141,204,38,10.0,1.0,5.0,4.0
1236,2016,309,330,554,390,487,827,105,268,319,144,828,831,109,171,159,73,463,454,86,262,47,23.0,8.0,6.0,5.0
1236,2017,357,310,547,403,484,806,116,263,305,188,869,869,97,223,123,84,508,356,83,234,55,22.0,8.0,5.0,10.0
1236,2018,313,288,467,328,494,692,95,219,270,125,920,918,35,217,140,84,391,395,125,247,36,8.0,6.0,3.0,7.0
1236,2019,383,313,462,370,529,766,143,177,237,113,1150,1150,41,211,149,96,450,346,141,254,44,17.0,4.0,6.0,
1237,2010,427,186,548,484,304,787,153,293,338,152,1004,1008,131,297,192,87,491,545,114,269,90,25.0,21.0,6.0,5.0
1237,2011,346,184,468,347,341,646,76,319,322,211,930,941,121,186,111,48,322,426,100,224,21,22.0,14.0,1.0,2.0
1237,2012,307,173,523,356,318,616,85,381,352,224,697,717,121,196,129,63,342,464,101,238,19,30.0,21.0,2.0,10.0
1237,2013,243,205,477,378,363,620,62,386,218,255,614,599,55,156,112,62,383,271,169,167,20,11.0,3.0,3.0,4.0
1237,2014,244,121,466,330,277,630,81,445,219,280,593,605,92,141,116,68,284,375,144,162,13,10.0,13.0,1.0,2.0
1237,2015,295,126,633,482,300,691,65,376,318,233,929,938,94,218,144,73,348,373,157,241,23,15.0,7.0,7.0,4.0
1237,2016,336,178,634,411,356,752,73,376,312,217,872,878,105,205,149,86,337,407,101,298,11,13.0,14.0,,3.0
1237,2017,320,255,600,348,409,656,76,322,321,170,888,887,103,198,156,97,404,397,91,230,35,18.0,11.0,7.0,5.0
1237,2018,272,200,523,394,363,606,90,268,326,145,804,800,109,189,144,85,348,349,81,281,35,16.0,11.0,8.0,5.0
1237,2019,346,207,537,413,417,719,92,264,375,162,701,701,46,213,192,107,414,446,78,296,65,5.0,4.0,6.0,4.0
1238,2010,242,160,619,438,341,758,112,348,392,177,700,703,111,170,219,119,329,470,107,286,36,9.0,1.0,8.0,5.0
1238,2011,286,178,636,455,356,657,89,304,366,139,828,827,83,233,200,99,390,437,120,268,54,3.0,,5.0,5.0
1238,2012,232,126,579,457,265,636,94,470,352,182,802,806,99,207,138,99,244,354,104,235,45,7.0,2.0,4.0,6.0
1238,2013,225,181,560,370,399,641,64,379,292,181,951,953,103,241,168,124,275,445,116,223,55,6.0,1.0,8.0,8.0
1238,2014,325,120,708,462,288,730,100,409,368,207,1283,1278,90,184,165,90,293,498,118,277,37,20.0,13.0,2.0,5.0
1238,2015,330,153,691,459,404,727,81,370,458,178,1631,1645,97,203,180,100,324,386,101,331,30,10.0,2.0,2.0,6.0
1238,2016,396,224,733,418,504,869,119,337,444,170,1296,1304,92,258,200,94,416,396,80,377,21,22.0,14.0,3.0,2.0
1238,2017,216,169,511,302,401,573,67,293,338,122,764,764,46,141,127,68,257,304,61,208,27,17.0,13.0,2.0,11.0
1238,2018,225,223,612,342,456,634,81,373,373,195,1044,1042,69,203,132,67,323,296,64,296,12,9.0,7.0,5.0,5.0
1238,2019,246,140,597,400,358,698,108,393,289,197,868,856,80,189,195,96,331,356,65,189,54,6.0,1.0,5.0,
1239,2010,254,178,647,478,348,770,139,509,479,282,1403,1418,97,274,191,79,396,529,99,221,67,25.0,13.0,13.0,12.0
1239,2011,289,135,643,445,293,701,113,440,405,235,1512,1523,98,253,184,111,360,449,108,242,50,15.0,17.0,6.0,10.0
1239,2012,282,145,639,434,314,600,103,380,385,195,1612,1627,94,214,169,90,349,373,112,236,40,18.0,8.0,16.0,12.0
1239,2013,269,149,581,452,317,717,95,438,359,258,1584,1603,92,187,159,89,378,435,146,211,25,13.0,23.0,7.0,6.0
1239,2014,275,171,534,380,339,605,94,293,336,194,1143,1154,91,201,175,78,357,473,116,253,46,13.0,8.0,10.0,3.0
1239,2015,262,178,531,353,319,608,66,321,281,169,746,754,83,176,171,96,289,401,118,269,13,5.0,1.0,2.0,1.0
1239,2016,270,237,533,314,373,746,68,341,297,197,740,758,40,170,159,82,336,364,138,276,33,10.0,4.0,2.0,1.0
1239,2017,278,251,522,355,401,604,44,159,240,123,607,607,46,212,124,62,342,378,115,262,31,2.0,2.0,5.0,5.0
1239,2018,328,168,476,405,341,729,103,338,276,183,660,657,73,172,148,80,355,342,130,279,79,8.0,4.0,7.0,3.0
1239,2019,357,184,491,436,407,765,156,307,309,164,955,953,36,195,181,96,405,370,82,281,98,1.0,,8.0,3.0
1240,2010,237,164,523,386,292,638,128,369,300,208,579,585,112,179,148,69,412,426,117,204,34,20.0,4.0,10.0,7.0
1240,2011,217,167,578,412,290,537,105,368,300,205,860,868,111,183,151,82,353,326,131,185,25,14.0,10.0,4.0,5.0
1240,2012,303,130,577,382,363,622,113,317,356,174,753,775,107,220,193,91,354,437,116,239,43,20.0,9.0,8.0,8.0
1240,2013,226,144,436,339,265,464,104,306,263,144,595,600,105,221,156,80,321,391,101,158,32,29.0,5.0,2.0,9.0
1240,2014,237,161,561,321,349,556,101,304,317,175,794,793,124,187,183,93,336,426,112,231,36,23.0,10.0,10.0,4.0
1240,2015,180,165,556,349,394,633,115,365,308,210,804,808,111,181,152,76,337,419,134,211,25,13.0,5.0,3.0,3.0
1240,2016,213,229,576,314,420,623,84,351,286,180,672,681,105,143,117,74,337,378,100,223,28,8.0,2.0,2.0,4.0
1240,2017,304,240,597,447,406,824,125,316,327,194,1014,1007,120,146,154,70,456,422,93,220,54,13.0,7.0,4.0,8.0
1240,2018,335,178,559,412,378,837,160,380,363,242,1001,1001,108,191,148,78,484,387,71,231,78,14.0,6.0,10.0,11.0
1240,2019,366,181,537,418,401,839,121,407,366,242,913,908,92,226,146,71,403,431,81,215,72,15.0,6.0,5.0,3.0
1241,2010,295,172,498,441,385,748,128,389,329,220,681,691,129,191,156,102,432,405,90,169,55,9.0,4.0,9.0,8.0
1241,2011,265,199,591,421,327,818,124,468,347,287,746,757,135,177,184,92,455,496,105,178,68,11.0,3.0,4.0,4.0
1241,2012,239,248,621,414,428,693,83,384,321,184,597,607,124,213,165,97,428,371,100,203,70,7.0,4.0,7.0,8.0
1241,2013,305,211,619,401,417,814,166,485,365,222,853,852,134,272,185,101,423,499,107,208,61,19.0,3.0,10.0,6.0
1241,2014,266,151,606,379,402,732,96,318,314,182,716,718,104,182,210,113,272,514,83,206,43,5.0,4.0,5.0,7.0
1241,2015,297,228,531,431,385,769,78,289,299,169,860,867,134,212,178,87,419,493,86,231,41,13.0,4.0,3.0,4.0
1241,2016,331,263,593,367,487,883,89,284,330,179,947,966,127,134,178,85,382,452,54,225,15,4.0,1.0,1.0,7.0
1241,2017,354,204,648,456,408,797,86,287,299,165,760,760,125,182,152,75,367,432,89,237,11,4.0,2.0,2.0,15.0
1241,2018,375,225,654,363,446,754,101,260,339,117,663,666,130,215,143,85,380,468,86,367,45,22.0,8.0,5.0,8.0
1241,2019,323,231,586,390,399,720,86,306,315,166,660,662,93,188,160,87,374,417,101,263,24,9.0,3.0,4.0,
1242,2010,381,262,657,470,386,989,232,436,468,272,1289,1289,143,301,233,121,609,609,108,246,115,3.0,3.0,7.0,5.0
1242,2011,383,271,666,507,439,1026,153,424,447,302,1308,1314,168,295,244,131,674,585,107,191,151,7.0,5.0,20.0,10.0
1242,2012,342,215,661,491,410,996,218,412,435,259,1095,1097,152,279,230,121,572,585,141,259,167,18.0,11.0,23.0,4.0
1242,2013,379,216,621,517,378,1051,247,369,399,200,1068,1068,166,260,185,105,575,596,116,297,168,22.0,11.0,9.0,4.0
1242,2014,385,189,732,463,367,920,196,345,416,218,973,974,125,204,248,134,523,665,126,252,142,21.0,9.0,9.0,11.0
1242,2015,299,213,638,462,349,938,175,430,425,238,981,989,138,237,205,120,475,610,130,290,104,15.0,13.0,25.0,6.0
1242,2016,367,289,703,463,410,1003,151,394,389,265,1041,1044,128,244,211,113,572,587,78,262,103,21.0,7.0,16.0,7.0
1242,2017,353,292,579,410,433,882,150,334,398,194,839,840,111,225,198,104,543,478,86,240,144,14.0,4.0,16.0,6.0
1242,2018,331,391,597,456,583,1007,160,303,381,197,886,884,135,254,163,93,649,453,93,285,215,31.0,10.0,20.0,4.0
1242,2019,399,246,579,455,456,941,134,333,353,193,846,833,125,233,200,100,453,461,98,282,82,8.0,4.0,5.0,
1243,2010,278,246,808,518,436,855,184,541,549,318,1363,1361,144,271,302,164,521,714,115,188,90,21.0,2.0,5.0,9.0
1243,2011,229,230,672,483,384,760,145,502,476,277,1356,1360,133,198,226,153,459,532,110,166,47,32.0,2.0,5.0,8.0
1243,2012,254,183,660,474,363,756,156,499,471,302,1267,1278,135,200,226,137,468,536,108,161,53,20.0,3.0,11.0,4.0
1243,2013,238,229,616,392,410,723,127,486,456,286,1076,1071,134,238,167,107,539,422,100,191,55,30.0,7.0,9.0,3.0
1243,2014,317,198,714,404,400,774,98,376,406,202,1070,1072,130,205,217,138,503,486,108,253,57,24.0,5.0,8.0,9.0
1243,2015,300,141,638,424,279,677,74,355,337,181,1053,1056,123,195,207,139,417,495,117,253,49,19.0,4.0,9.0,7.0
1243,2016,365,175,659,460,408,766,91,379,436,170,1129,1126,137,249,218,136,458,549,95,262,51,44.0,17.0,5.0,4.0
1243,2017,341,239,610,442,422,778,123,306,310,173,939,940,138,262,198,129,508,527,84,227,68,22.0,8.0,9.0,11.0
1243,2018,356,254,681,423,491,832,110,372,304,227,977,961,168,294,165,98,510,502,89,203,77,23.0,9.0,13.0,3.0
1243,2019,235,233,535,373,461,786,75,367,312,221,866,861,120,251,188,112,454,371,80,186,78,17.0,9.0,12.0,1.0
1244,2010,234,223,496,452,459,673,110,397,416,184,756,760,103,203,143,75,389,352,83,197,55,24.0,13.0,5.0,4.0
1244,2011,293,171,507,431,388,657,114,393,368,175,715,719,96,164,183,107,330,382,92,188,37,15.0,9.0,5.0,5.0
1244,2012,250,193,497,405,379,555,50,304,291,143,698,698,114,180,145,82,348,294,115,226,51,8.0,8.0,4.0,8.0
1244,2013,267,152,596,414,350,585,50,363,328,173,964,998,109,211,178,108,312,391,119,235,30,22.0,11.0,6.0,8.0
1244,2014,269,170,633,473,330,631,83,279,316,136,1086,1119,63,159,180,90,311,387,137,279,55,17.0,3.0,14.0,10.0
1244,2015,256,196,532,429,425,697,104,296,322,141,690,691,101,156,117,52,304,359,88,273,38,19.0,5.0,4.0,2.0
1244,2016,326,169,580,380,312,664,91,421,300,221,406,411,85,199,153,84,346,400,55,223,27,6.0,1.0,5.0,4.0
1244,2017,304,182,527,383,256,680,78,413,313,248,438,431,93,143,137,66,436,364,49,229,38,4.0,5.0,3.0,4.0
1244,2018,286,146,513,386,250,616,85,435,284,260,424,424,92,198,144,120,403,395,54,209,32,9.0,4.0,5.0,4.0
1244,2019,208,129,494,404,282,719,102,611,350,306,556,553,93,167,168,107,329,381,58,232,28,10.0,5.0,10.0,1.0
1245,2010,337,183,605,381,390,755,89,405,368,195,1415,1423,120,270,198,98,420,498,128,228,61,16.0,5.0,1.0,2.0
1245,2011,399,199,616,459,392,851,146,441,475,238,1320,1338,128,273,208,108,492,479,131,333,65,26.0,17.0,7.0,9.0
1245,2012,334,192,540,451,360,724,120,298,366,170,1258,1267,110,271,173,94,473,440,123,301,96,8.0,5.0,9.0,6.0
1245,2013,298,251,729,492,439,878,88,387,452,243,1510,1512,143,249,243,130,425,623,143,310,64,23.0,14.0,5.0,6.0
1245,2014,293,228,647,379,421,700,105,277,327,168,1367,1371,109,184,162,94,352,448,123,274,41,4.0,6.0,6.0,4.0
1245,2015,255,247,631,380,427,791,129,361,386,215,1363,1364,112,170,195,113,360,444,141,229,53,10.0,3.0,15.0,3.0
1245,2016,310,179,569,371,367,767,107,395,389,248,1157,1158,105,156,207,92,357,490,93,237,41,16.0,1.0,8.0,10.0
1245,2017,359,230,658,444,515,853,122,410,493,268,1311,1308,100,213,172,108,407,499,105,285,29,22.0,16.0,5.0,11.0
1245,2018,389,245,624,436,511,797,117,278,374,159,1172,1169,113,195,151,110,380,469,101,339,37,9.0,7.0,3.0,11.0
1245,2019,341,238,564,343,475,700,108,292,367,152,933,932,21,203,164,104,384,429,76,269,48,9.0,3.0,5.0,5.0
1246,2010,332,216,589,516,446,994,259,429,511,242,1140,1142,137,256,261,138,549,613,88,185,188,39.0,14.0,18.0,10.0
1246,2011,293,272,588,396,408,953,236,527,430,317,848,852,142,200,193,109,470,556,120,179,73,26.0,17.0,9.0,6.0
1246,2012,340,225,592,452,370,1069,344,548,487,298,1037,1039,155,242,230,133,531,678,100,213,206,27.0,12.0,9.0,9.0
1246,2013,315,184,564,430,348,870,217,388,379,185,1093,1091,131,185,233,131,441,486,100,204,162,17.0,4.0,8.0,10.0
1246,2014,340,203,729,481,408,1033,236,528,573,274,1609,1610,182,189,320,190,446,781,116,259,169,18.0,5.0,10.0,11.0
1246,2015,290,203,664,408,379,991,268,540,490,296,1826,1832,154,253,216,160,553,685,74,203,200,17.0,7.0,15.0,5.0
1246,2016,314,244,733,402,422,934,209,477,462,303,1232,1236,116,206,213,123,512,561,75,210,155,12.0,4.0,8.0,15.0
1246,2017,402,267,718,443,489,1041,201,481,470,270,1356,1358,142,229,253,152,585,690,73,266,178,17.0,10.0,16.0,9.0
1246,2018,345,195,701,481,351,987,176,515,441,298,1367,1359,124,208,248,153,489,649,88,234,142,18.0,7.0,10.0,10.0
1246,2019,288,199,547,417,348,885,167,410,383,260,1117,1114,127,199,203,110,457,577,63,182,111,20.0,4.0,12.0,
1247,2010,311,159,501,450,304,722,135,387,400,184,624,626,105,182,189,103,406,430,97,215,72,8.0,2.0,11.0,2.0
1247,2011,416,208,613,512,363,812,132,456,461,218,1011,1014,113,245,172,103,496,482,124,314,57,24.0,10.0,4.0,7.0
1247,2012,354,265,590,443,388,806,114,356,306,176,958,958,140,275,147,70,496,417,116,278,96,7.0,8.0,9.0,2.0
1247,2013,354,262,520,390,433,730,119,358,331,176,1019,1021,140,263,142,81,481,446,113,259,63,16.0,3.0,7.0,2.0
1247,2014,305,177,495,360,367,730,106,349,370,171,1029,1040,135,173,176,102,385,483,112,290,49,18.0,15.0,2.0,1.0
1247,2015,293,166,582,429,351,794,120,366,331,212,1102,1095,128,211,173,99,398,444,130,285,57,10.0,10.0,5.0,3.0
1247,2016,272,249,518,377,492,647,86,220,264,97,478,482,112,200,148,94,377,339,82,262,33,8.0,8.0,3.0,
1247,2017,290,255,560,393,445,724,64,252,249,148,771,765,105,191,136,80,425,489,83,190,62,6.0,11.0,6.0,4.0
1247,2018,302,234,547,374,476,831,90,340,293,209,756,756,119,189,116,68,410,465,108,261,58,14.0,4.0,7.0,3.0
1247,2019,246,259,637,435,524,730,98,326,328,162,942,940,66,230,118,58,391,394,70,214,41,11.0,6.0,9.0,2.0
1248,2010,288,245,512,396,393,679,85,287,252,185,2205,2205,109,223,137,65,456,488,91,171,14,5.0,1.0,1.0,1.0
1248,2011,265,237,625,419,435,719,75,362,274,200,2122,2123,109,187,133,63,455,467,112,166,9,8.0,2.0,1.0,3.0
1248,2012,271,283,599,391,452,671,80,296,236,163,1941,1942,117,164,120,69,385,432,93,176,4,2.0,,3.0,2.0
1248,2013,276,267,513,407,429,720,104,392,261,248,1893,1900,127,221,114,61,470,380,116,155,11,6.0,,2.0,2.0
1248,2014,270,220,534,375,334,644,63,334,253,251,2073,2081,116,155,118,59,384,405,119,185,5,8.0,,2.0,1.0
1248,2015,333,250,501,353,362,700,81,313,264,246,1791,1792,116,171,111,58,492,403,133,211,5,7.0,3.0,1.0,2.0
1248,2016,303,245,586,391,426,714,69,312,242,200,2162,2169,93,171,154,73,416,381,119,240,5,5.0,5.0,,3.0
1248,2017,234,207,492,419,426,715,81,333,197,222,1582,1582,97,139,120,62,362,332,85,149,6,7.0,3.0,1.0,4.0
1248,2018,287,255,495,399,427,787,96,278,201,194,1919,1918,102,125,98,50,374,366,91,188,12,4.0,2.0,2.0,4.0
1248,2019,307,269,501,385,433,732,123,308,220,168,1905,1901,83,146,106,59,395,313,87,202,18,4.0,3.0,2.0,
1249,2010,273,105,551,442,282,669,91,420,384,227,608,610,117,175,209,110,370,489,97,186,26,17.0,7.0,2.0,7.0
1249,2011,252,186,585,389,345,631,103,404,390,196,618,621,69,177,166,97,340,445,114,191,27,20.0,7.0,8.0,12.0
1249,2012,329,140,578,396,283,828,142,530,466,281,677,680,106,255,189,91,404,579,117,288,62,20.0,8.0,10.0,6.0
1249,2013,303,57,508,564,131,778,128,627,359,313,688,699,87,133,142,79,353,385,111,257,23,14.0,6.0,9.0,3.0
1249,2014,295,96,540,407,209,645,84,415,269,250,517,516,101,155,147,74,351,476,96,244,32,13.0,10.0,3.0,3.0
1249,2015,252,151,546,412,323,572,99,248,307,141,647,650,79,168,160,64,311,396,76,192,50,20.0,7.0,4.0,4.0
1249,2016,275,168,611,390,347,630,90,296,339,171,718,721,80,176,196,95,351,437,55,229,20,13.0,13.0,9.0,4.0
